main_id,name,U,B,V,R,I,G,J,ra,dec,sp_type,sp_qual,otype
"* eta Scl",,8.26,6.45,4.81,3.22,1.84,3.80379,1.24,6.98207425573,-33.00716596713,"M2/3III",D,"LP*"
"*  23 Car",,,6.77,5.151,,,4.29888,1.933,105.21452180057001,-51.40258597081001,"M1III",C,"V*"
"* eps Gru",,,3.556,3.466,,,3.48723,3.18,342.13874192297,-51.31686481202,"A2IVn",C,"SB*"
"*   1 Lac",,7.24,5.61,4.15,3.15,2.43,3.5719,1.8,333.99240304625,37.74873292833333,"K3-II-III",B,"V*"
"* zet Gem","Mekbuda",5.2,4.58,3.79,,3.082,3.53951,2.377,106.02721349362085,20.570298465267225,"G1Ib",C,"cC*"
"*  15 Tri",,,6.985,5.374,,,4.47369,1.768,38.94508859319,34.68754991619,"M3III",D,"Pu*"
"* gam Cet","Kaffaljidhma",3.63,3.56,3.47,3.36,3.32,,3.24,40.825162898112545,3.2358163764959436,"A2Vn+F4V",C,"**"
"* zet And",,6.05,5.18,4.06,3.21,2.62,3.6762,2.19,11.834689456666666,24.267178014166667,"K1III+KV",C,"RS*"
"* del01 Gru",,5.8,5.0,3.97,3.22,2.71,3.5897,2.35,337.31739504250004,-43.49556236861111,"G6/8III",D,"*"
"*  38 UMa",,,,,4.4,,4.76289,2.94,160.48581187164,65.71628085584,"K2III",C,"PM*"
"V* SS Cep",,,8.37,7.16,,,4.71154,0.757,57.37506386535,80.3224729057,"M5III",C,"LP*"
"* i Aql",,6.15,5.11,4.02,3.23,2.69,3.6271,2.21,285.42011280625,-5.7391148408333335,"K1III",B,"V*"
"*  47 Psc",,8.53,6.71,5.06,3.32,1.78,3.82455,1.04,7.012144838729999,17.89312704868,"M3III",C,"LP*"
"* eta Leo",,3.17,3.39,3.41,3.32,3.35,3.3708,3.36,151.8331327525,16.76266118611111,"A0Ib",C,"*"
"* rho UMa",,8.17,6.29,4.76,3.29,2.03,3.80325,1.27,135.63621448841,67.62961744952,"M3IIICa1",C,"V*"
"* alf Ant",,7.33,5.7,4.25,3.15,2.36,3.73272,1.81,156.7879193306,-31.06777913925,"K3III",C,"PM*"
"* gam Tau","Prima Hyadum",5.46,4.64,3.65,4.83,,3.29,2.02,64.94834937125,15.627643172777779,"G9.5IIIabCN0.5",B,"**"
"* alf Vul","Anser",7.77,5.95,4.45,3.24,2.27,3.6545,1.53,292.17637481375,24.664903459722222,"M0.5IIIb",C,"PM*"
"* bet Dor",,5.13,4.58,3.76,3.55,3.12,3.59346,2.42,83.40631655411,-62.48982679379999,"F8/G0Ib",D,"cC*"
"*  30 Oph",,,6.302,4.812,,,4.26773,2.114,255.26500740691998,-4.22264384663,"K4III",C,"PM*"
"HD  91496",,,6.588,4.92,,,4.27168,2.038,157.75858549275,-73.22149261562,"K4/5III",D,"V*"
"* iot Leo",,,4.35,,3.8,,,3.082,170.98105304190767,10.529505404892703,"F3V",C,"SB*"
"V* V450 Aql",,,8.0,6.48,,,4.56668,1.21,293.44180008171,5.46570270881,"M5-M5.5III",C,"LP*"
"* g Aqr",,,6.06,4.69,,,4.1543,2.301,340.8968044433333,-18.830376579444444,"K3III",C,"V*"
"HD 102350",,,5.01,4.1,,,3.7999,2.73,176.62842738208332,-61.178398987499996,"G5Ib/II",C,"Ce*"
"* gam CMi",,7.26,5.73,4.3,3.19,2.4,3.77675,1.83,112.04080952897002,8.925524480059998,"K3-IIIFe-0.5",B,"SB*"
"*  70 Aql",,,6.475,4.88,,,4.25572,2.128,309.18180497848,-2.54995464288,"K4+IIIBa1",C,"*"
"*   6 CMi",,,5.812,4.531,,,4.0784,2.4,112.44909052166666,12.00656520361111,"K1III",B,"V*"
"* l Vir",,8.25,6.29,4.69,3.23,2.07,3.7211,1.38,202.99118773041664,-6.255817192777778,"M2.5III",B,"PM*"
"* x Vel",,,5.28,4.267,,,3.9571,2.59,159.82663809583335,-55.6032673175,"G5IIa",C,"*"
"HD  53917",,,8.49,7.22,,,4.71369,0.674,106.3075150153,-35.93981081255,"M6III",C,"V*"
"* iot Peg",,4.19,4.2,3.77,3.36,3.11,3.66387,2.95,331.75277295908,25.345098996239997,"F5V",C,"SB*"
"HD  30442",,,6.969,5.467,,,4.43393,1.768,73.02174808097,63.50542148051,"M2III",D,"PM*"
"* zet Ind",,,6.39,4.882,,,4.30302,2.152,312.37067736336,-46.2268269802,"K5III",C,"*"
"* gam Lup A",,,3.3,3.48,,,,,233.78516162916668,-41.16679195,,,"SB*"
"* alf For",,4.41,4.36,3.85,3.39,3.08,3.7175,2.85,48.018863987500005,-28.987620467777777,"F6V+G7V",C,"**"
"* phi02 Ori",,5.7,5.04,4.09,3.33,2.78,3.79765,2.34,84.22661905356708,9.2906712530075,"G9.5IIIbFe-2.5",B,"PM*"
"* nu. Per",,4.5,4.22,3.8,3.4,3.13,3.5738,2.92,56.29846680875,42.578550802222225,"F4II",C,"*"
"* gam02 Nor",,6.27,5.1,4.02,3.24,2.66,3.618,2.249,244.96009277375,-50.155506187777775,"K0III",C,"PM*"
"V* YY Lep",,,7.42,5.78,,,4.48438,1.577,91.73963673256,-21.812298207130002,"M3II/III",D,"LP*"
"[SC96] Mis  190",,,,3.4,,,,,253.725,-40.733333333333334,,,"UV"
"C 1652-407",,,,3.4,,,,,253.87498,-40.83333,,,"OpC"
"V* V1339 Cyg",,,7.64,6.23,,,4.57055,1.424,325.53480707156,45.765697637029994,"M4III:",D,"LP*"
"*  24 Cap",,8.04,6.11,4.5,3.22,2.24,3.6837,1.58,316.7819471954167,-25.005855289166664,"M1-III",B,"PM*"
"* eps CrB",,6.65,5.36,4.13,3.27,2.64,3.75623,2.09,239.39688084174207,26.877879625768056,"K2IIIab",B,"PM*"
"* tau Cyg",,4.14,4.12,3.73,3.38,3.14,3.5696,2.99,318.69788551128704,38.04531781602413,"F2IV",C,"dS*"
"* tau Per",,5.17,4.71,3.96,3.33,2.89,3.7077,2.55,43.56449050346,52.762467426469996,"G8III+A7V",C,"EB*"
"*  83 UMa",,8.25,6.29,4.66,3.26,2.14,3.7077,1.42,205.18447229499998,54.68163587138889,"M2III",B,"LP*"
"* gam Scl",,,5.528,4.406,,,4.0342,2.557,349.70600317916666,-32.5320247125,"K1III",C,"PM*"
"*   2 Aur",,,6.164,4.779,,,4.28053,2.323,73.15825144049,36.70318808734999,"K3-IIIBa0.4",B,"*"
"* lam Tau",,2.66,3.29,3.41,3.44,3.53,3.3872,3.64,60.17006548958334,12.490340538055555,"B4IV",C,"EB*"
"*  58 Per",,6.31,5.5,4.26,3.31,2.61,3.7187,2.09,69.17262572499999,41.26481147222223,"K0II-III+B9V",C,"SB*"
"* eps Cas","Segin",2.61,3.22,3.37,3.4,3.52,3.35467,3.67,28.5988920257,63.670100066329994,"B3Vp_sh",C,"Be*"
"*   1 Aur",,,6.312,4.867,,,4.2494,2.257,72.47766440208333,37.48827599222222,"K3+III",C,"PM*"
"V* S CMi",,,,6.6,,,7.00122,1.86,113.17945548138,8.318110425390001,"M7-8e",B,"Mi*"
"V* V1070 Cyg",,,8.325,7.155,,,4.65595,0.902,320.70251765394,40.93255002359,"M7III",C,"LP*"
"V* UY Lyn",,,7.15,5.5,,,4.47818,1.813,108.34749862674,51.42874481137,"M3III",C,"LP?"
"V* UY Lyn",,,7.15,5.5,,,4.47818,1.813,108.34749862674,51.42874481137,"M3III",C,"LP?"
"* del Ret",,8.15,6.19,4.57,3.23,2.19,3.6677,1.57,59.68645603583334,-61.400185368888884,"M1.5III",C,"V*"
"* a Car",,2.56,3.25,3.4,,,3.2947,3.701,137.74202661833334,-58.966893668055555,"B2IV-V",C,"SB*"
"* rho Cyg",,5.47,4.91,4.02,3.31,2.81,3.75497,2.47,323.4952210208758,45.59183890429417,"G8IIIFe-0.5",B,"PM*"
"* gam Lup B",,,3.33,3.51,,,,,233.7849104291667,-41.16676775,,,"PM*"
"*  42 Peg","Homam",3.1,3.33,3.41,3.43,3.5,3.4209,3.51,340.36550299,10.831363310277778,"B8V",C,"PM*"
"* eta Ori",,2.25,3.18,3.35,3.44,3.65,,3.76,81.11923634279408,-2.3971475397222215,"B1V+B2:",C,"bC*"
"* s Car",,,4.111,3.81,,,3.6457,3.095,156.96970318833334,-58.739402964444444,"F2II",C,"V*"
"* alf Crt","Alkes",6.14,5.16,4.07,3.27,2.72,3.77794,2.29,164.94360481576166,-18.298786220615558,"K0IIIb",B,"PM*"
"* nu. Tuc",,8.17,6.42,4.81,,,3.6111,1.02,338.25025998583334,-61.982121946111114,"M4III",C,"LP?"
"* nu. Tuc",,8.17,6.42,4.81,,,3.6111,1.02,338.25025998583334,-61.982121946111114,"M4III",C,"LP?"
"V* IQ Aqr",,,7.76,6.36,,,4.66927,1.364,312.32182414613,-0.5633371812399999,"M5III",C,"LP*"
"*  15 Lac",,,6.497,4.938,,,4.27241,2.239,343.00847439764,43.31241718256,"M0III",D,"PM*"
"*  75 Cyg",,,6.682,5.086,,,4.35869,2.138,325.04629181663995,43.27383774885,"M1IIIab",B,"**"
"* nu.01 Boo",,,6.617,5.026,,,4.3609,2.066,232.73233166371995,40.83304840815,"K4.5IIIbBa0.5",B,"*"
"* gam Ser",,4.31,4.34,3.84,3.37,3.13,3.69443,2.93,239.11326122833333,15.661616805555555,"F6V",C,"PM*"
"*  34 Boo",,8.44,6.46,4.79,3.37,2.11,3.8157,1.28,220.85567935666668,26.527851758611114,"M3-III",B,"LP*"
"* b And",,,6.32,4.826,,,4.27686,2.34,33.3055091634783,44.2316466494814,"K4-III:",C,"SB*"
"* lam UMa","Tania Borealis",3.54,3.48,3.45,3.37,3.38,3.44624,3.4,154.27408023573,42.91441380519,"A1IV",C,"PM*"
"V* R Cen",,,9.65,7.55,4.45,1.37,4.78137,0.73,214.14299726132998,-59.91369302892001,"M4-6e",B,"Mi*"
"NGC   104","47 Tuc Cluster",,5.78,4.09,,,,2.289,6.022329166666666,-72.08144444444444,,,"GlC"
"* sig Oph",,7.39,5.82,4.31,3.22,2.46,3.81803,1.81,261.62866972302993,4.14035937929,"K2II",B,"V*"
"* h UMa",,4.1,4.0,3.67,3.33,3.15,3.58202,3.222,142.88211696306456,63.06185995089555,"F0V",C,"PM*"
"HD 217382",,,6.112,4.684,,,4.19274,2.382,343.60404479825996,84.34617533776,"K4III",E,"PM*"
"V* V2113 Oph",,,8.04,6.55,,,4.52365,1.295,259.94376404251,2.13954046011,"M6III",C,"LP?"
"V* V2113 Oph",,,8.04,6.55,,,4.52365,1.295,259.94376404251,2.13954046011,"M6III",C,"LP?"
"HD 131507",,,,,4.6,,5.01793,3.062,222.86014792894997,59.29398700485,"K4III",C,"PM*"
"* eta Lep",,4.05,4.05,3.72,3.39,3.23,3.63586,3.1,89.10122287687543,-14.167699537670277,"F2V",C,"PM*"
"* tet UMi",,,6.535,4.982,,,4.37476,2.166,232.85380670972,77.34935996109,"K5-IIICN0.5",C,"V*"
"* zet Lep",,,3.637,3.525,,,3.54104,3.39,86.73892066124999,-14.821949984166666,"A2IV-V(n)",C,"*"
"V* V913 Cen",,,7.9,6.62,,,4.63135,1.194,174.39190005069,-60.90323154304,"M5",D,"LP*"
"* eps UMi",,,5.109,4.212,,,3.96905,2.797,251.49268168439,82.03725828429,"G5III",B,"RS*"
"*  21 Sgr",,,6.32,4.86,,,4.3366,2.217,276.33766429256,-20.541672835259998,"K1/2III",D,"*"
"V* OU Peg",,,8.39,7.07,,,4.71088,0.979,329.95661797526,23.940876872270003,"M5",D,"LP*"
"*  55 Peg",,8.02,6.08,4.52,3.25,2.23,3.83087,1.64,346.75108638868,9.40949272861,"M1IIIab",B,"V*"
"* h01 Pup",,7.79,6.03,4.42,3.22,2.34,3.81021,1.72,122.83955595925998,-39.61854410984,"K4.5Ib",C,"LP*"
"* chi Aqr",,8.26,6.66,5.06,,,3.6269,0.91,349.21224650541666,-7.726500629444445,"M3III",C,"LP*"
"*   4 UMi",,,6.177,4.805,,,4.32384,2.365,212.21219214466,77.54750978133,"K3-IIIbFe-0.5",C,"SB*"
"HD  20644",,7.81,6.02,4.47,3.27,2.39,3.7898,1.74,50.0848379625,29.048456981944447,"K3IIIaBa0.5",B,"*"
"SDSS J172544.16+072857.7",,,,,,,17.2489,,261.43401056874995,7.482715013349998,,,"HB*"
"HD  52666",,,6.85,5.192,,,4.41795,2.057,105.48493171682001,-5.7220631309600005,"K5III",C,"V*"
"* omi Dra",,,5.798,4.636,,,4.26862,2.52,282.80039310189,59.38835014726,"G9IIIFe-0.5",B,"RS*"
"* pi. Leo",,8.22,6.3,4.7,3.27,2.19,3.8046,1.49,150.05335787583334,8.04422311777778,"M2-III",B,"V*"
"* mu. Cen",,2.37,3.27,3.43,3.41,3.5,3.3654,3.98,207.40411928916666,-42.47373044277778,"B2Vnpe",C,"Be*"
"V* AF Col",,,7.25,5.58,,,4.48091,1.797,92.54334974939,-40.35379068446999,"M2II/III",D,"LP*"
"* del Cep",,4.71,4.35,3.75,,3.219,3.8506,2.865,337.29276110013086,58.415193781569435,"F5Iab:+B7-8",D,"cC*"
"*   1 Peg",,6.25,5.2,4.09,3.3,2.76,3.77201,2.27,320.5216645640862,19.804510421934445,"K1III",C,"PM*"
"* bet Mus A",,,3.38,3.55,,,,,191.5702761,-68.10809689999999,"B2V",C,"**"
"V* II Hya",,8.38,6.71,5.11,,,3.6583,0.83,177.18784635125,-26.749778871111115,"M4+III",B,"LP*"
"* lam Aql",,3.07,3.34,3.43,3.46,3.55,3.43364,3.64,286.56224439258,-4.88256274593,"B8.5V",B,"PM*"
"*  19 Lep",,,6.91,5.279,,,4.48223,2.01,91.92349226942,-19.16586655297,"M1III",C,"PM*"
"*  22 Crt",,,,,,,,3.895,174.14560444939445,-33.57005715580344,"K0III",C,"**"
"* del Psc",,7.83,5.95,4.44,3.27,2.4,3.7718,1.75,12.170601392096483,7.585081273008149,"K5-III",B,"PM*"
"* eps Lup",,2.46,3.191,3.366,,,3.2499,3.988,230.67028440250002,-44.68961517694444,"B3IV+B3:V",C,"bC*"
"*  41 Aqr",,,,,,,,3.79,333.57513628617505,-21.074564708738265,"K0III+F2V",C,"**"
"IRAS 14145-6815",,,,,,,7.69944,2.917,214.67040775435999,-68.48607158841,,,"*"
"*   7 Peg",,,6.935,5.301,,,4.48193,1.982,325.56438039157,5.68013878683,"M2III",D,"V*"
"* phi Vel",,2.81,3.35,3.45,3.51,3.59,3.4153,3.72,149.21559030916666,-54.567788623055556,"B5Ib",E,"*"
"HD 189831",,,6.176,4.764,,,4.26891,2.374,300.88944426035,-37.94068496055001,"K4III",C,"PM*"
"* eta Lup",,2.36,3.19,3.41,,,3.3184,3.96,240.0305327325,-38.39670867916667,"B2.5IV",C,"*"
"IRAS 09213-5723",,,,,,,7.85136,2.916,140.6877390376,-57.608490156429994,"M8",D,"*"
"* omi Vir",,5.75,5.11,4.12,3.38,2.89,3.7698,2.459,181.302252035,8.732986052222223,"G8IIICN0.5CH1Ba1",B,"PM*"
"* b02 Aqr",,7.65,5.86,4.39,3.27,2.46,3.7431,1.88,351.51160691791665,-20.642017509166667,"K4.5III",C,"PM*"
"V* V718 CrA",,,7.029,5.425,,,4.49995,1.977,279.89649583833,-43.18588030674,"M2III",C,"LP?"
"V* V718 CrA",,,7.029,5.425,,,4.49995,1.977,279.89649583833,-43.18588030674,"M2III",C,"LP?"
"* tet Peg","Biham",3.72,3.62,3.55,3.5,3.46,3.4328,3.38,332.5499386466667,6.197863263888888,"A1Va",C,"PM*"
"* tet Lib",,5.99,5.17,4.16,3.44,2.92,3.7422,2.367,238.45640859833333,-16.729293951388886,"G9IIIb",C,"PM*"
"* ome Lup",,7.47,5.75,4.33,3.3,2.57,3.7543,1.96,234.51334881875,-42.56734565861112,"K3III",C,"PM*"
"* del Vol",,5.23,4.78,3.99,3.33,2.95,3.6957,2.73,109.20759946500002,-67.95715232277777,"F8Ib/II",C,"*"
"SDSS J200548.42-113721.1",,,,,,,17.4302,,301.45180166342,-11.62256869191,,,"HB*"
"* bet Cam",,5.57,4.95,4.02,3.33,2.86,3.691,2.61,75.85454012875,60.442247090833334,"G1Ib",C,"*"
"* 140 Pup",,,6.503,4.951,,,4.38593,2.275,115.09671017844005,-15.26391964179,"K3III",C,"*"
"* f Tau",,6.25,5.23,4.1,3.33,2.79,3.83612,2.37,52.71823990313,12.93666963977,"K0-III",B,"SB*"
"*  31 Leo",,7.57,5.82,4.38,3.26,2.49,3.83881,1.89,151.9761254861525,9.997506874934166,"K3.5IIIbFe-1:",C,"PM*"
"* tet Gem",,3.84,3.7,3.6,3.5,3.42,3.6583,3.3,103.19724529583334,33.96125485055556,"A2IV",C,"PM*"
"V* TW Peg",,,8.66,7.5,,,4.60013,0.937,330.9979704966,28.34840307476,"M6-7III",C,"AB*"
"* kap UMa","Alkaphrah",,3.55,3.55,,,,3.449,135.90636507404153,47.15652472719766,"A1Vn",D,"**"
"* e Oph",,,6.55,5.02,,,4.43896,2.237,259.65412594865995,10.864475344959999,"K4II-III",D,"PM*"
"* E Hya",,7.28,5.81,4.41,3.33,2.57,3.90733,1.95,222.57211788284,-27.960361231049998,"K2.5IIIbFe-1:",C,"PM*"
"V* V537 Car",,,8.03,6.7,,,4.78942,1.248,169.68224749543,-58.186412874719984,"M6III",C,"LP*"
"* gam Cap","Nashira",4.19,3.98,3.67,3.47,3.34,3.5416,3.19,325.02273532416666,-16.66230755111111,"kF0hF1VmF2",C,"a2*"
"* e Ori",,5.78,5.08,4.12,3.4,2.9,3.789,2.487,80.986781985,-7.808064778888889,"G8+III",C,"*"
"HD  47667",,,6.289,4.812,,,4.31568,2.377,99.81966430456,-14.145761875750003,"K2+IIIaCN0.5Ca1",C,"*"
"*  17 Per",,8.02,6.1,4.53,3.32,2.37,3.90152,1.76,42.87848894136,35.05973970443,"K5.5III",B,"PM*"
"* lam Ori A","lambda Ori X-3",2.17,3.48,3.47,,,3.5281,3.85,83.78448366963,9.934164257309998,"O8III((f))",C,"Em*"
"* mu. Per",,5.75,5.12,4.16,3.38,2.83,3.781,2.44,63.72442719874999,48.40933088,"G0Ib",B,"SB*"
"*  69 Cet",,,6.921,5.287,,,4.45282,2.078,35.48594849934,0.39567238831,"M1/2III",D,"V*"
"*  56 Cet",,,6.27,4.85,,,4.4074,2.313,29.16751091884,-22.5267846855,"K3III",C,"PM*"
"* nu. Cen",,2.31,3.188,3.386,,,3.2894,4.014,207.37615182833332,-41.687708908055555,"B2V",C,"bC*"
"* ome Psc",,,,,3.8,,3.8517,3.505,359.82787765625,6.863321163888889,"F4V",C,"SB*"
"* bet Sct",,6.15,5.31,4.22,3.43,2.86,3.8905,2.35,281.79364256535,-4.74787304458,"G4IIa",B,"SB*"
"* gam Pic",,,5.589,4.494,,,4.1295,2.681,87.45692422666667,-56.16666132,"K1III",C,"PM*"
"* chi Car",,2.64,3.267,3.431,,,3.44148,3.951,119.19466705582,-52.98234546298,"B3IV",C,"bC*"
"*   3 Cet",,,6.541,4.924,,,4.3542,2.268,1.125492805,-10.509523580833333,"K3Ib",C,"V*"
"V* EK Boo",,8.51,7.2,5.63,,,3.82746,0.537,221.5247612470862,15.131780882534722,"M5+IIIab",C,"LP?"
"V* EK Boo",,8.51,7.2,5.63,,,3.82746,0.537,221.5247612470862,15.131780882534722,"M5+IIIab",C,"LP?"
"* gam Her",,4.22,4.03,3.76,3.47,3.33,3.5857,3.18,245.48006002083335,19.153128275833332,"A9IIIbn",C,"**"
"*  41 Oph",,,,,6.27,,4.47145,2.696,259.15285884018,-0.44530311078,"K2III",C,"**"
"* ups01 Hya","Zhang",5.68,5.03,4.11,3.42,2.95,3.7933,2.58,147.86955765666667,-14.846603063888889,"G7III",C,"*"
"V* VZ Cam",,8.42,6.62,4.96,,,3.77959,0.99,112.76861553166,82.41146708872,"M4IIIa",C,"LP*"
"*  95 Cet",,,,,,,5.19565,3.404,49.59344326459,-0.93028727684,"G9IV",C,"**"
"V* BD Cam",,8.56,6.74,5.11,3.49,2.11,3.95775,1.31,55.53885630981,63.216796830659995,"S3.5/2",B,"Sy*"
"*  51 Gem",,8.48,6.66,5.0,,,3.80337,0.93,108.34281597940002,16.15896421893,"M4III",D,"LP*"
"*   5 Ori",,,6.93,5.324,,,4.4281,2.092,73.34488640916666,2.5082251166666665,"M1III",C,"V*"
"* ups UMa",,4.19,4.1,3.81,3.47,3.31,3.70545,3.14,147.74732523445957,59.03873362321777,"F0",D,"dS*"
"* j Pup",,,4.9,4.184,,,3.93,2.963,119.2147458175,-22.880120551666664,"F7II",C,"*"
"* mu. Sgr","Polis",3.6,4.07,3.85,3.58,3.38,3.6414,3.272,273.4408701670833,-21.058831686944444,"B8Iab(e)",C,"s*b"
"* e Cen",,7.28,5.7,4.33,3.35,2.6,3.87074,2.04,193.27877637169166,-48.94331288258333,"K3/4III",D,"PM*"
"* tet Pyx",,8.36,6.33,4.72,3.32,2.24,3.91537,1.62,140.37329296116,-25.96544062992,"M0.5IIIBa0.5",B,"*"
"V* SW Vir",,9.24,8.52,6.85,,,4.07417,-0.63,198.5182626822,-2.8069807408100003,"M7III:",C,"AB*"
"* iot Sgr",,6.11,5.21,4.13,,,3.79325,2.29,298.81540379458335,-41.86828855444445,"K0II/III",D,"PM*"
"*  44 Hya",,,6.644,5.06,,,4.41293,2.249,158.50368565802,-23.74516916879,"K5III",C,"*"
"V* V428 And",,,6.727,5.129,,,4.46293,2.257,9.19350443917,44.48858893799,"K6IIIa",B,"LP*"
"V* GM Lup",,,7.78,6.4,,,4.73058,1.482,226.17875467200997,-40.8613447552,"M6III",C,"LP?"
"V* GM Lup",,,7.78,6.4,,,4.73058,1.482,226.17875467200997,-40.8613447552,"M6III",C,"LP?"
"V* WX Men",,,7.54,5.85,,,4.62947,1.81,83.68659149077,-73.74127806196,"M2/3III",D,"LP?"
"V* WX Men",,,7.54,5.85,,,4.62947,1.81,83.68659149077,-73.74127806196,"M2/3III",D,"LP?"
"* lam Mus",,3.96,3.81,3.65,3.51,3.43,3.62479,3.35,176.40174649291666,-66.72876220694444,"A7V",C,"PM*"
"* l Pup",,4.06,4.09,3.93,3.68,3.5,3.8009,3.4,115.95195300916667,-28.954825559722224,"A4Iabe",C,"sg*"
"* eta Ori A",,,3.42,3.59,,,3.61537,,81.11923920093793,-2.3971469508627776,"B1V",C,"SB*"
"*  56 Gem",,,6.63,5.08,,,4.45778,2.308,110.48692412764,20.443658132479996,"M0III",D,"PM*"
"*  40 Com",,8.82,7.22,5.61,3.63,1.84,4.05148,0.92,196.59417511078996,22.61618697203,"M5III:",C,"LP*"
"* sig Gem",,6.38,5.41,4.29,3.37,2.79,3.8578,2.35,115.82802908041667,28.88351171972222,"K1IIIe",C,"RS*"
"V* MZ Mus",,,,,,,8.27617,2.918,172.73765449338,-69.57884628334,,,"Mi*"
"*   1 Pup",,8.16,6.22,4.59,3.29,2.32,3.9191,1.75,115.88494452232,-28.41088574833,"K5III",C,"V*"
"V* V415 Car",,,5.323,4.408,,,4.0989,2.811,102.46380893583334,-53.62244948722222,"G4II",C,"EB*"
"HD 115211",,,6.326,4.846,,,4.36573,2.406,199.30422079693,-66.7834390263,"K2Ib/II",C,"V*"
"HD  80108",,,6.763,5.094,,,4.47661,2.213,139.09598034433,-44.26573209877999,"K3Ib-II",C,"V*"
"*   8 And",,8.5,6.53,4.86,3.4,2.14,3.934,1.46,349.43603027376,49.01530081413999,"M2.5IIIBa0.5",B,"V*"
"* bet LMi",,5.76,5.11,4.21,3.52,3.06,,2.598,156.97083166458333,36.707210010555556,"G9III",B,"SB*"
"* del Tau","Secunda Hyadum",5.56,4.74,3.76,5.56,,3.51604,2.15,65.73372983164,17.54251383399,"G9.5IIICN0.5",B,"SB*"
"HD 209945",,,6.649,5.07,,,4.44218,2.296,331.50813620808,45.01434730194,"K5III",C,"V*"
"* iot Lup",,2.65,3.355,3.529,,,3.4216,3.97,214.85092581249998,-46.05809546277778,"B2.5IV",C,"V*"
"* bet CrB","Nusakan",4.08,3.97,3.68,3.5,3.45,3.4271,3.38,231.95721471041665,29.105700659722224,"F2VpSrCrEuSi",C,"a2*"
"* alf Tel",,2.7,3.299,3.463,,,3.4965,3.914,276.7434001679167,-45.96845826805556,"B3IV",E,"PM*"
"HD 151203",,,7.232,5.619,,,4.59896,1.956,251.3438235074,15.745281056090002,"M3IIIab",D,"PM*"
"* tet02 Tau","Chamukuy",3.69,3.6,3.41,5.43,,3.37791,3.07,67.16559004644,15.870874649550002,"A7III",C,"dS*"
"* nu. Hyi",,,6.08,4.742,,,4.33159,2.531,42.61858164667,-75.06694825974,"K3III",C,"*"
"* tet Dra",,4.63,4.52,4.0,3.56,3.31,3.86928,3.05,240.47227649166663,58.565251565555556,"F9V",C,"SB*"
"V* AR Cet",,8.37,7.03,5.51,,,3.8411,0.75,30.11176127625,-8.523873602222222,"M3II",C,"LP?"
"V* AR Cet",,8.37,7.03,5.51,,,3.8411,0.75,30.11176127625,-8.523873602222222,"M3II",C,"LP?"
"* h Eri",,,5.783,4.583,,,4.1828,2.708,55.708563644583336,-37.31351659611111,"K1.5IIIbCN0.5",C,"HB*"
"* lam Gem",,,3.674,3.559,,,3.57993,3.54,109.52324549807,16.54038599479,"A4IV",C,"PM*"
"* C01 Cen",,,7.299,5.675,,,4.627,1.919,173.80534309151,-47.372579094939994,"M3/4III",D,"LP*"
"V* RR Car",,,9.08,7.5,,,4.81859,0.793,149.52005126179,-58.861223031470004,"M6.5S",B,"S*"
"* gam Cet A",,,3.617,3.54,,,3.55031,,40.825171593327084,3.2358241460283335,"A2Vn",C,"PM*"
"HD  98993",,,6.441,4.991,,,4.43987,2.307,170.80286530254,-36.16477115874001,"K4III",C,"*"
"* tet Oct",,,6.049,4.783,,,4.36658,2.547,0.39874771198458336,-77.06572535204721,"K3III",C,"PM*"
"* kap Pyx",,8.04,6.17,4.56,3.32,2.42,3.95534,1.84,137.01199942675,-25.85853788063,"K4III",B,"*"
"* ups Aur",,8.29,6.36,4.74,3.38,2.31,3.95051,1.65,87.76015536901,37.30556969497,"M0III",B,"PM*"
"* lam Ori","Heka;Meissa",2.45,3.48,3.66,3.72,3.89,,3.73,83.78449002103218,9.934155874166667,"O8IIIf+B0.5V",C,"**"
"*  52 Cyg",,6.16,5.29,4.23,3.46,2.93,3.8377,2.56,311.41563766625,30.71971543833333,"K0IIIa",B,"*"
"* eps Tel",,,5.518,4.508,,,4.24287,2.719,272.80733845863,-45.95441177376,"K0III",C,"*"
"IRAS 17163-3835",,,,,,,8.56178,3.02,259.95336360543,-38.64579757788,"O-rich",E,"AB*"
"V* V640 Her",,,7.6,5.98,,,4.76061,1.71,261.47651858884,16.917577779220004,"M4-5III",C,"LP*"
"V* NO Aps",,,7.464,5.856,,,4.698,1.823,262.86444440762,-80.85913223801,"M3III",C,"LP*"
"* G CMi",,6.91,5.63,4.38,3.39,2.72,3.97201,2.22,120.5664038383367,2.334571901765,"K2IIIbFe-0.5:",C,"PM*"
"V* PX Pup",,,7.88,6.4,,,4.67807,1.527,119.0946757896,-30.2845707175,"M5/6III",D,"LP?"
"V* PX Pup",,,7.88,6.4,,,4.67807,1.527,119.0946757896,-30.2845707175,"M5/6III",D,"LP?"
"HD 134943",,,7.42,5.89,,,4.65513,1.865,228.0177725749479,18.97603019414778,"M4SIII",C,"S*"
"* gam Vir B",,,3.85,3.49,,,3.39123,,190.4147607686542,-1.4494021269330557,"F0mF2V",C,"Pe*"
"* del01 Cha",,,,,,,,3.988,161.31797692258218,-80.4695946835946,"K0III",C,"**"
"* chi Peg",,8.28,6.38,4.8,3.45,2.32,3.98422,1.62,3.650684510418749,20.206702882684446,"M2+III",B,"PM*"
